===2023-08-10 19:02:47===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.1801 | Train Acc: 1.0000
 Site-cartoon                       | Train Loss: 1.1420 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 0.8438 | Train Acc: 0.8261
 Site-sketch                        | Train Loss: 1.5118 | Train Acc: 0.4828
Average Train Accuracy: 0.8992
 Site-photo                         | Val  Loss: 0.0377 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0871 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0916 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0722 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0344 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0416 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0558 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0481 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0425 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0450 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.6151 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5491 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.6898 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 0.4559 | Val  Acc: 0.9787
 Site-art_painting                  | Val  Loss: 0.6471 | Val  Acc: 0.8824
 Site-cartoon                       | Val  Loss: 1.0222 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.9483 | Val  Acc: 0.7662
 Site-sketch                        | Val  Loss: 1.3935 | Val  Acc: 0.5641
Average Valid Accuracy: 0.9349
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:7 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:7 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:7 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:7 | Val Acc: 0.9787
 Best site-art_painting              | Epoch:7 | Val Acc: 0.8824
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.7662
 Best site-sketch                    | Epoch:7 | Val Acc: 0.5641
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/harmo-fl...
============ Train epoch 8 ============
 Site-photo                         | Train Loss: 0.0178 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1230 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0792 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0214 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0190 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0504 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0253 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.0401 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0396 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0618 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 0.5022 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.6438 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 0.5498 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.5328 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.5386 | Train Acc: 0.8984
 Site-cartoon                       | Train Loss: 1.0867 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.8384 | Train Acc: 0.8000
 Site-sketch                        | Train Loss: 1.4210 | Train Acc: 0.4828
Average Train Accuracy: 0.9071
 Site-photo                         | Val  Loss: 0.0419 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0902 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0991 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0559 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0258 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0391 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0371 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0414 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0273 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0354 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.7151 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 0.5067 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 0.5448 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.5290 | Val  Acc: 0.8723
 Site-art_painting                  | Val  Loss: 0.5991 | Val  Acc: 0.8706
 Site-cartoon                       | Val  Loss: 1.1916 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 0.9119 | Val  Acc: 0.7662
 Site-sketch                        | Val  Loss: 1.4056 | Val  Acc: 0.6154
Average Valid Accuracy: 0.8998
============ Train epoch 9 ============
 Site-photo                         | Train Loss: 0.0139 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1622 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0725 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0157 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0133 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0441 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0197 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0284 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0506 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0388 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4381 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5548 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.5914 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.6129 | Train Acc: 0.8611
 Site-art_painting                  | Train Loss: 0.4940 | Train Acc: 0.9141
 Site-cartoon                       | Train Loss: 1.1744 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 0.8182 | Train Acc: 0.8087
 Site-sketch                        | Train Loss: 1.4069 | Train Acc: 0.5517
Average Train Accuracy: 0.9105
 Site-photo                         | Val  Loss: 0.0148 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0313 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.1662 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0401 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0427 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0236 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0301 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0588 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.0225 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0259 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5858 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 0.5618 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5925 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.4914 | Val  Acc: 0.8723
 Site-art_painting                  | Val  Loss: 0.5568 | Val  Acc: 0.8941
 Site-cartoon                       | Val  Loss: 0.8894 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.9369 | Val  Acc: 0.7922
 Site-sketch                        | Val  Loss: 1.3656 | Val  Acc: 0.6154
Average Valid Accuracy: 0.9319
============ Train epoch 10 ============
 Site-photo                         | Train Loss: 0.0098 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1285 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0410 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0106 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0108 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0319 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0091 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0256 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0421 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0187 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4679 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.6137 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.6524 | Train Acc: 0.8250
 Site-art_painting                  | Train Loss: 0.5742 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.4644 | Train Acc: 0.8906
 Site-cartoon                       | Train Loss: 1.0197 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.7448 | Train Acc: 0.8348
 Site-sketch                        | Train Loss: 1.3898 | Train Acc: 0.5517
Average Train Accuracy: 0.9155
 Site-photo                         | Val  Loss: 0.0608 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0328 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0505 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0383 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0135 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0155 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0264 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0225 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0168 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0373 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5309 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 0.5091 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.4776 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.3536 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.4473 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8137 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.8115 | Val  Acc: 0.8312
 Site-sketch                        | Val  Loss: 1.2991 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9192
============ Train epoch 11 ============
 Site-photo                         | Train Loss: 0.0094 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1207 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0457 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0082 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0195 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0181 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0128 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0212 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0246 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0176 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2869 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.6600 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 0.5701 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.6410 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.4632 | Train Acc: 0.8984
 Site-cartoon                       | Train Loss: 1.0049 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.7034 | Train Acc: 0.8348
 Site-sketch                        | Train Loss: 1.4002 | Train Acc: 0.6034
Average Train Accuracy: 0.9153
 Site-photo                         | Val  Loss: 0.0072 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0785 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0489 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0204 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0096 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0136 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0130 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0127 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0162 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0230 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4155 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4976 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.4476 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.3580 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.5076 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.7430 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.8013 | Val  Acc: 0.8442
 Site-sketch                        | Val  Loss: 1.3652 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9386
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:11 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:11 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8846
 Best site-art_painting              | Epoch:11 | Val Acc: 0.9574
 Best site-art_painting              | Epoch:11 | Val Acc: 0.9059
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.8442
 Best site-sketch                    | Epoch:11 | Val Acc: 0.5128
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/harmo-fl...
============ Train epoch 12 ============
 Site-photo                         | Train Loss: 0.0169 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1363 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0315 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0079 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0062 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0371 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0148 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0130 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0596 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0280 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4409 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.5674 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 0.5919 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.4366 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3667 | Train Acc: 0.9297
 Site-cartoon                       | Train Loss: 0.8818 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.7267 | Train Acc: 0.7913
 Site-sketch                        | Train Loss: 1.4236 | Train Acc: 0.4655
Average Train Accuracy: 0.9094
 Site-photo                         | Val  Loss: 0.0644 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0114 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0348 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0162 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0075 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0106 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0109 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0209 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0115 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0097 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3322 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2664 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5482 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.3469 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.4384 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8350 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.7363 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.2749 | Val  Acc: 0.5385
Average Valid Accuracy: 0.9363
============ Train epoch 13 ============
 Site-photo                         | Train Loss: 0.0040 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1579 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0463 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0052 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0200 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0087 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0715 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0156 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0127 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3716 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.5513 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.5069 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.5226 | Train Acc: 0.8611
 Site-art_painting                  | Train Loss: 0.3981 | Train Acc: 0.9062
 Site-cartoon                       | Train Loss: 0.9771 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.6889 | Train Acc: 0.8522
 Site-sketch                        | Train Loss: 1.3555 | Train Acc: 0.4828
Average Train Accuracy: 0.9107
 Site-photo                         | Val  Loss: 0.0347 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0802 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0370 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0192 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0053 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0101 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0169 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0121 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0117 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0217 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 0.2835 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3134 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.5043 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 0.4144 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.4786 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8537 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.7402 | Val  Acc: 0.8701
 Site-sketch                        | Val  Loss: 1.2073 | Val  Acc: 0.5641
Average Valid Accuracy: 0.9357
============ Train epoch 14 ============
 Site-photo                         | Train Loss: 0.0136 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0740 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0525 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0041 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0046 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0174 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0038 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0151 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0229 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0105 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3179 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.4704 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.5420 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.4870 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.3869 | Train Acc: 0.9219
 Site-cartoon                       | Train Loss: 0.9917 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.6797 | Train Acc: 0.8435
 Site-sketch                        | Train Loss: 1.3053 | Train Acc: 0.5345
Average Train Accuracy: 0.9149
 Site-photo                         | Val  Loss: 0.0377 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0237 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0208 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0086 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0052 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0060 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0143 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0329 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.0050 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0052 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2592 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3755 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3886 | Val  Acc: 0.9615
 Site-art_painting                  | Val  Loss: 0.3807 | Val  Acc: 0.8936
 Site-art_painting                  | Val  Loss: 0.4014 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8618 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.7164 | Val  Acc: 0.8312
 Site-sketch                        | Val  Loss: 1.2586 | Val  Acc: 0.5385
Average Valid Accuracy: 0.9391
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9828
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:14 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:14 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:14 | Val Acc: 0.9615
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8936
 Best site-art_painting              | Epoch:14 | Val Acc: 0.9059
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.8312
 Best site-sketch                    | Epoch:14 | Val Acc: 0.5385
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/harmo-fl...
============ Train epoch 15 ============
 Site-photo                         | Train Loss: 0.0059 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1197 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0208 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0041 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0149 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0238 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0073 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0083 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0081 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0107 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3559 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.5163 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.5210 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.8621 | Train Acc: 0.9028
 Site-art_painting                  | Train Loss: 0.3957 | Train Acc: 0.9062
 Site-cartoon                       | Train Loss: 0.9166 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.5979 | Train Acc: 0.8696
 Site-sketch                        | Train Loss: 1.2590 | Train Acc: 0.5345
Average Train Accuracy: 0.9150
 Site-photo                         | Val  Loss: 0.0635 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0263 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0207 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0133 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0054 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0068 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0094 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0151 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0048 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0049 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2775 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4352 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3720 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.3312 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.3977 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8240 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.6894 | Val  Acc: 0.8701
 Site-sketch                        | Val  Loss: 1.2663 | Val  Acc: 0.6154
Average Valid Accuracy: 0.9388
============ Train epoch 16 ============
 Site-photo                         | Train Loss: 0.0031 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1478 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0433 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0032 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0030 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0078 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0131 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0218 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0071 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3591 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.4618 | Train Acc: 0.8636
