===2023-05-14 10:45:03===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    lambda for constrastive: 0.5
data_number=[82,247,82,247,82,247,82,247,82,247,82,247,82,247,]
client_nums=[2,2,2,2,2,2,2,]
len_dataset=[1100,1100,1100,1100,1100,1100,1100,]
label set of clients: [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, ]
domain number = 7
============ Train epoch 0 ============
 Site-White           | Train Loss: 1.9508 | Train Acc: 0.3293
 Best site-Latino_Hispanic  | Epoch:23 | Val Acc: 0.4303
 Best site-Black            | Epoch:23 | Val Acc: 0.3818
 Best site-Black            | Epoch:23 | Val Acc: 0.3818
 Best site-East_Asian       | Epoch:23 | Val Acc: 0.4182
 Best site-East_Asian       | Epoch:23 | Val Acc: 0.4545
 Best site-Indian           | Epoch:23 | Val Acc: 0.4364
 Best site-Indian           | Epoch:23 | Val Acc: 0.3818
 Best site-Southeast_Asian  | Epoch:23 | Val Acc: 0.5091
 Best site-Southeast_Asian  | Epoch:23 | Val Acc: 0.4485
 Best site-Middle_Eastern   | Epoch:23 | Val Acc: 0.4727
 Best site-Middle_Eastern   | Epoch:23 | Val Acc: 0.4606
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_even_1.0_1/CoCoOP...
============ Train epoch 24 ============
 Site-White           | Train Loss: 1.4163 | Train Acc: 0.4024
 Site-White           | Train Loss: 1.4355 | Train Acc: 0.4372
 Site-Latino_Hispanic | Train Loss: 1.6673 | Train Acc: 0.3659
 Site-Latino_Hispanic | Train Loss: 1.5191 | Train Acc: 0.3887
 Site-Black           | Train Loss: 1.6261 | Train Acc: 0.3537
 Site-Black           | Train Loss: 1.5444 | Train Acc: 0.4494
 Site-East_Asian      | Train Loss: 1.4409 | Train Acc: 0.4024
 Site-East_Asian      | Train Loss: 1.4560 | Train Acc: 0.4575
 Site-Indian          | Train Loss: 1.5501 | Train Acc: 0.4390
 Site-Indian          | Train Loss: 1.5565 | Train Acc: 0.3725
 Site-Southeast_Asian | Train Loss: 1.6655 | Train Acc: 0.4390
 Site-Southeast_Asian | Train Loss: 1.5241 | Train Acc: 0.4575
 Site-Middle_Eastern  | Train Loss: 1.4538 | Train Acc: 0.4390
 Site-Middle_Eastern  | Train Loss: 1.3943 | Train Acc: 0.4858
 Site-White           | Val  Loss: 1.5439 | Val  Acc: 0.4364
 Site-White           | Val  Loss: 1.4901 | Val  Acc: 0.3576
 Site-Latino_Hispanic | Val  Loss: 1.4809 | Val  Acc: 0.4000
 Site-Latino_Hispanic | Val  Loss: 1.5224 | Val  Acc: 0.3758
 Site-Black           | Val  Loss: 1.6483 | Val  Acc: 0.4000
 Site-Black           | Val  Loss: 1.6036 | Val  Acc: 0.3879
 Site-East_Asian      | Val  Loss: 1.6313 | Val  Acc: 0.3091
 Site-East_Asian      | Val  Loss: 1.4538 | Val  Acc: 0.4545
 Site-Indian          | Val  Loss: 1.4623 | Val  Acc: 0.4000
 Site-Indian          | Val  Loss: 1.5213 | Val  Acc: 0.3636
 Site-Southeast_Asian | Val  Loss: 1.6301 | Val  Acc: 0.4000
 Site-Southeast_Asian | Val  Loss: 1.5049 | Val  Acc: 0.4545
 Site-Middle_Eastern  | Val  Loss: 1.5064 | Val  Acc: 0.5091
 Site-Middle_Eastern  | Val  Loss: 1.4303 | Val  Acc: 0.4667
Average Valid Accuracy: 0.4082
============ Train epoch 25 ============
 Site-White           | Train Loss: 1.4199 | Train Acc: 0.4268
 Site-White           | Train Loss: 1.4479 | Train Acc: 0.4615
 Site-Latino_Hispanic | Train Loss: 1.5259 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4687 | Train Acc: 0.4008
 Site-Black           | Train Loss: 1.6370 | Train Acc: 0.3415
 Site-Black           | Train Loss: 1.5673 | Train Acc: 0.4130
 Site-East_Asian      | Train Loss: 1.5645 | Train Acc: 0.4390
 Site-East_Asian      | Train Loss: 1.4680 | Train Acc: 0.4413
 Site-Indian          | Train Loss: 1.4745 | Train Acc: 0.4512
 Site-Indian          | Train Loss: 1.5157 | Train Acc: 0.4089
 Site-Southeast_Asian | Train Loss: 1.5640 | Train Acc: 0.4146
 Site-Southeast_Asian | Train Loss: 1.5217 | Train Acc: 0.4575
 Site-Middle_Eastern  | Train Loss: 1.4210 | Train Acc: 0.4634
 Site-Middle_Eastern  | Train Loss: 1.4012 | Train Acc: 0.4818
 Site-White           | Val  Loss: 1.5523 | Val  Acc: 0.3636
 Site-White           | Val  Loss: 1.4666 | Val  Acc: 0.4424
 Site-Latino_Hispanic | Val  Loss: 1.5283 | Val  Acc: 0.4000
 Site-Latino_Hispanic | Val  Loss: 1.4726 | Val  Acc: 0.4182
 Site-Black           | Val  Loss: 1.6767 | Val  Acc: 0.2909
 Site-Black           | Val  Loss: 1.6361 | Val  Acc: 0.4121
 Site-East_Asian      | Val  Loss: 1.5942 | Val  Acc: 0.3273
 Site-East_Asian      | Val  Loss: 1.4311 | Val  Acc: 0.4424
 Site-Indian          | Val  Loss: 1.4626 | Val  Acc: 0.4364
 Site-Indian          | Val  Loss: 1.5208 | Val  Acc: 0.4121
 Site-Southeast_Asian | Val  Loss: 1.6248 | Val  Acc: 0.4000
 Site-Southeast_Asian | Val  Loss: 1.4784 | Val  Acc: 0.4424
 Site-Middle_Eastern  | Val  Loss: 1.4721 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.4473 | Val  Acc: 0.4606
Average Valid Accuracy: 0.4061
============ Train epoch 26 ============
 Site-White           | Train Loss: 1.4899 | Train Acc: 0.4146
 Site-White           | Train Loss: 1.4396 | Train Acc: 0.4494
 Site-Latino_Hispanic | Train Loss: 1.6284 | Train Acc: 0.3780
 Site-Latino_Hispanic | Train Loss: 1.5166 | Train Acc: 0.3887
 Site-Black           | Train Loss: 1.6267 | Train Acc: 0.3049
 Site-Black           | Train Loss: 1.5653 | Train Acc: 0.4251
 Site-East_Asian      | Train Loss: 1.3584 | Train Acc: 0.4512
 Site-East_Asian      | Train Loss: 1.4744 | Train Acc: 0.4170
 Site-Indian          | Train Loss: 1.6727 | Train Acc: 0.4146
 Site-Indian          | Train Loss: 1.5538 | Train Acc: 0.4008
 Site-Southeast_Asian | Train Loss: 1.5840 | Train Acc: 0.4512
 Site-Southeast_Asian | Train Loss: 1.4990 | Train Acc: 0.4372
 Site-Middle_Eastern  | Train Loss: 1.5353 | Train Acc: 0.4756
 Site-Middle_Eastern  | Train Loss: 1.3721 | Train Acc: 0.4939
 Site-White           | Val  Loss: 1.6021 | Val  Acc: 0.3455
 Site-White           | Val  Loss: 1.4531 | Val  Acc: 0.4061
 Site-Latino_Hispanic | Val  Loss: 1.4932 | Val  Acc: 0.3636
 Site-Latino_Hispanic | Val  Loss: 1.5047 | Val  Acc: 0.3939
 Site-Black           | Val  Loss: 1.6541 | Val  Acc: 0.2545
 Site-Black           | Val  Loss: 1.6104 | Val  Acc: 0.4061
 Site-East_Asian      | Val  Loss: 1.5145 | Val  Acc: 0.4182
 Site-East_Asian      | Val  Loss: 1.4112 | Val  Acc: 0.4909
 Site-Indian          | Val  Loss: 1.4553 | Val  Acc: 0.4000
 Site-Indian          | Val  Loss: 1.5053 | Val  Acc: 0.3939
 Site-Southeast_Asian | Val  Loss: 1.6473 | Val  Acc: 0.4182
 Site-Southeast_Asian | Val  Loss: 1.4789 | Val  Acc: 0.4545
 Site-Middle_Eastern  | Val  Loss: 1.4474 | Val  Acc: 0.4182
 Site-Middle_Eastern  | Val  Loss: 1.4297 | Val  Acc: 0.4303
Average Valid Accuracy: 0.3996
============ Train epoch 27 ============
 Site-White           | Train Loss: 1.4377 | Train Acc: 0.4512
 Site-White           | Train Loss: 1.4474 | Train Acc: 0.4534
 Site-Latino_Hispanic | Train Loss: 1.6379 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4775 | Train Acc: 0.3684
 Site-Black           | Train Loss: 1.6232 | Train Acc: 0.3659
 Site-Black           | Train Loss: 1.5578 | Train Acc: 0.4372
 Site-East_Asian      | Train Loss: 1.4210 | Train Acc: 0.4146
 Site-East_Asian      | Train Loss: 1.4195 | Train Acc: 0.4615
 Site-Indian          | Train Loss: 1.4266 | Train Acc: 0.4390
 Site-Indian          | Train Loss: 1.5192 | Train Acc: 0.4211
 Site-Southeast_Asian | Train Loss: 1.7658 | Train Acc: 0.3902
 Site-Southeast_Asian | Train Loss: 1.5421 | Train Acc: 0.4372
 Site-Middle_Eastern  | Train Loss: 1.4038 | Train Acc: 0.4512
 Site-Middle_Eastern  | Train Loss: 1.3736 | Train Acc: 0.4777
 Site-White           | Val  Loss: 1.5792 | Val  Acc: 0.3455
 Site-White           | Val  Loss: 1.4614 | Val  Acc: 0.4182
 Site-Latino_Hispanic | Val  Loss: 1.5232 | Val  Acc: 0.3273
 Site-Latino_Hispanic | Val  Loss: 1.4679 | Val  Acc: 0.4182
 Site-Black           | Val  Loss: 1.7214 | Val  Acc: 0.3636
 Site-Black           | Val  Loss: 1.6222 | Val  Acc: 0.4121
 Site-East_Asian      | Val  Loss: 1.5907 | Val  Acc: 0.4545
 Site-East_Asian      | Val  Loss: 1.4146 | Val  Acc: 0.4606
 Site-Indian          | Val  Loss: 1.4525 | Val  Acc: 0.4182
 Site-Indian          | Val  Loss: 1.4895 | Val  Acc: 0.4485
 Site-Southeast_Asian | Val  Loss: 1.6193 | Val  Acc: 0.4000
 Site-Southeast_Asian | Val  Loss: 1.4722 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.5223 | Val  Acc: 0.4727
 Site-Middle_Eastern  | Val  Loss: 1.4123 | Val  Acc: 0.4545
Average Valid Accuracy: 0.4165
============ Train epoch 28 ============
 Site-White           | Train Loss: 1.4098 | Train Acc: 0.4024
 Site-White           | Train Loss: 1.4295 | Train Acc: 0.4615
 Site-Latino_Hispanic | Train Loss: 1.5730 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4583 | Train Acc: 0.4008
 Site-Black           | Train Loss: 1.5031 | Train Acc: 0.4146
 Site-Black           | Train Loss: 1.5961 | Train Acc: 0.4008
 Site-East_Asian      | Train Loss: 1.4842 | Train Acc: 0.4268
 Site-East_Asian      | Train Loss: 1.4506 | Train Acc: 0.4615
 Site-Indian          | Train Loss: 1.5285 | Train Acc: 0.4146
 Site-Indian          | Train Loss: 1.5070 | Train Acc: 0.4089
 Site-Southeast_Asian | Train Loss: 1.5701 | Train Acc: 0.4756
 Site-Southeast_Asian | Train Loss: 1.5214 | Train Acc: 0.4453
 Site-Middle_Eastern  | Train Loss: 1.5997 | Train Acc: 0.4756
 Site-Middle_Eastern  | Train Loss: 1.3753 | Train Acc: 0.4575
 Site-White           | Val  Loss: 1.5365 | Val  Acc: 0.3636
 Site-White           | Val  Loss: 1.4516 | Val  Acc: 0.4121
 Site-Latino_Hispanic | Val  Loss: 1.4108 | Val  Acc: 0.4182
 Site-Latino_Hispanic | Val  Loss: 1.5113 | Val  Acc: 0.3758
 Site-Black           | Val  Loss: 1.6365 | Val  Acc: 0.3818
 Site-Black           | Val  Loss: 1.6024 | Val  Acc: 0.4121
 Site-East_Asian      | Val  Loss: 1.5331 | Val  Acc: 0.3273
 Site-East_Asian      | Val  Loss: 1.4224 | Val  Acc: 0.4364
 Site-Indian          | Val  Loss: 1.4482 | Val  Acc: 0.4364
 Site-Indian          | Val  Loss: 1.4858 | Val  Acc: 0.3758
 Site-Southeast_Asian | Val  Loss: 1.5670 | Val  Acc: 0.4364
 Site-Southeast_Asian | Val  Loss: 1.4622 | Val  Acc: 0.4303
 Site-Middle_Eastern  | Val  Loss: 1.4572 | Val  Acc: 0.4545
 Site-Middle_Eastern  | Val  Loss: 1.3831 | Val  Acc: 0.4788
Average Valid Accuracy: 0.4100
============ Train epoch 29 ============
 Site-White           | Train Loss: 1.3814 | Train Acc: 0.3902
 Site-White           | Train Loss: 1.4126 | Train Acc: 0.4332
 Site-Latino_Hispanic | Train Loss: 1.6225 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.5045 | Train Acc: 0.3725
 Site-Black           | Train Loss: 1.5598 | Train Acc: 0.3293
 Site-Black           | Train Loss: 1.5516 | Train Acc: 0.4332
 Site-East_Asian      | Train Loss: 1.3849 | Train Acc: 0.4512
 Site-East_Asian      | Train Loss: 1.4271 | Train Acc: 0.4291
 Site-Indian          | Train Loss: 1.4862 | Train Acc: 0.4268
 Site-Indian          | Train Loss: 1.5137 | Train Acc: 0.3765
 Site-Southeast_Asian | Train Loss: 1.5825 | Train Acc: 0.4268
 Site-Southeast_Asian | Train Loss: 1.4909 | Train Acc: 0.4696
 Site-Middle_Eastern  | Train Loss: 1.5788 | Train Acc: 0.5244
 Site-Middle_Eastern  | Train Loss: 1.3699 | Train Acc: 0.4656
 Site-White           | Val  Loss: 1.5691 | Val  Acc: 0.3818
 Site-White           | Val  Loss: 1.4541 | Val  Acc: 0.4424
 Site-Latino_Hispanic | Val  Loss: 1.4847 | Val  Acc: 0.4000
 Site-Latino_Hispanic | Val  Loss: 1.4889 | Val  Acc: 0.3636
 Site-Black           | Val  Loss: 1.7401 | Val  Acc: 0.3273
 Site-Black           | Val  Loss: 1.5668 | Val  Acc: 0.4000
 Site-East_Asian      | Val  Loss: 1.5478 | Val  Acc: 0.3818
 Site-East_Asian      | Val  Loss: 1.3867 | Val  Acc: 0.4909
 Site-Indian          | Val  Loss: 1.4528 | Val  Acc: 0.4364
 Site-Indian          | Val  Loss: 1.4758 | Val  Acc: 0.3818
 Site-Southeast_Asian | Val  Loss: 1.5696 | Val  Acc: 0.4545
 Site-Southeast_Asian | Val  Loss: 1.4591 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.4152 | Val  Acc: 0.4727
 Site-Middle_Eastern  | Val  Loss: 1.3980 | Val  Acc: 0.4727
Average Valid Accuracy: 0.4173
============ Train epoch 30 ============
 Site-White           | Train Loss: 1.3505 | Train Acc: 0.4268
 Site-White           | Train Loss: 1.4321 | Train Acc: 0.4413
 Site-Latino_Hispanic | Train Loss: 1.5935 | Train Acc: 0.3780
 Site-Latino_Hispanic | Train Loss: 1.4743 | Train Acc: 0.3968
 Site-Black           | Train Loss: 1.6859 | Train Acc: 0.2927
 Site-Black           | Train Loss: 1.5335 | Train Acc: 0.4656
 Site-East_Asian      | Train Loss: 1.4944 | Train Acc: 0.4634
 Site-East_Asian      | Train Loss: 1.4170 | Train Acc: 0.4534
 Site-Indian          | Train Loss: 1.5335 | Train Acc: 0.4512
 Site-Indian          | Train Loss: 1.4828 | Train Acc: 0.4170
 Site-Southeast_Asian | Train Loss: 1.5853 | Train Acc: 0.4756
 Site-Southeast_Asian | Train Loss: 1.4766 | Train Acc: 0.4494
 Site-Middle_Eastern  | Train Loss: 1.4223 | Train Acc: 0.4390
 Site-Middle_Eastern  | Train Loss: 1.3799 | Train Acc: 0.4656
 Site-White           | Val  Loss: 1.5157 | Val  Acc: 0.4000
 Site-White           | Val  Loss: 1.4062 | Val  Acc: 0.4242
 Site-Latino_Hispanic | Val  Loss: 1.4589 | Val  Acc: 0.4000
 Site-Latino_Hispanic | Val  Loss: 1.4646 | Val  Acc: 0.4182
 Site-Black           | Val  Loss: 1.6966 | Val  Acc: 0.4182
 Site-Black           | Val  Loss: 1.5662 | Val  Acc: 0.4182
 Site-East_Asian      | Val  Loss: 1.5039 | Val  Acc: 0.3636
 Site-East_Asian      | Val  Loss: 1.3997 | Val  Acc: 0.4485
 Site-Indian          | Val  Loss: 1.4752 | Val  Acc: 0.4182
 Site-Indian          | Val  Loss: 1.4800 | Val  Acc: 0.3939
 Site-Southeast_Asian | Val  Loss: 1.6072 | Val  Acc: 0.4909
 Site-Southeast_Asian | Val  Loss: 1.4832 | Val  Acc: 0.4606
 Site-Middle_Eastern  | Val  Loss: 1.4669 | Val  Acc: 0.4545
 Site-Middle_Eastern  | Val  Loss: 1.3718 | Val  Acc: 0.4788
Average Valid Accuracy: 0.4277
 Best site-White            | Epoch:30 | Val Acc: 0.4000
 Best site-White            | Epoch:30 | Val Acc: 0.4242
 Best site-Latino_Hispanic  | Epoch:30 | Val Acc: 0.4000
 Best site-Latino_Hispanic  | Epoch:30 | Val Acc: 0.4182
 Best site-Black            | Epoch:30 | Val Acc: 0.4182
 Best site-Black            | Epoch:30 | Val Acc: 0.4182
 Best site-East_Asian       | Epoch:30 | Val Acc: 0.3636
 Best site-East_Asian       | Epoch:30 | Val Acc: 0.4485
 Best site-Indian           | Epoch:30 | Val Acc: 0.4182
 Best site-Indian           | Epoch:30 | Val Acc: 0.3939
 Best site-Southeast_Asian  | Epoch:30 | Val Acc: 0.4909
 Best site-Southeast_Asian  | Epoch:30 | Val Acc: 0.4606
 Best site-Middle_Eastern   | Epoch:30 | Val Acc: 0.4545
 Best site-Middle_Eastern   | Epoch:30 | Val Acc: 0.4788
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_even_1.0_1/CoCoOP...
============ Train epoch 31 ============
 Site-White           | Train Loss: 1.5437 | Train Acc: 0.4390
 Site-White           | Train Loss: 1.4132 | Train Acc: 0.4453
 Site-Latino_Hispanic | Train Loss: 1.5550 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4676 | Train Acc: 0.3927
 Site-Black           | Train Loss: 1.5098 | Train Acc: 0.3659
 Site-Black           | Train Loss: 1.5449 | Train Acc: 0.4534
 Site-East_Asian      | Train Loss: 1.4557 | Train Acc: 0.4634
 Site-East_Asian      | Train Loss: 1.4343 | Train Acc: 0.4494
 Site-Indian          | Train Loss: 1.5012 | Train Acc: 0.3902
 Site-Indian          | Train Loss: 1.4962 | Train Acc: 0.4332
 Site-Southeast_Asian | Train Loss: 1.5823 | Train Acc: 0.4146
 Site-Southeast_Asian | Train Loss: 1.5185 | Train Acc: 0.4534
 Site-Middle_Eastern  | Train Loss: 1.3819 | Train Acc: 0.4634
 Site-Middle_Eastern  | Train Loss: 1.3358 | Train Acc: 0.4656
 Site-White           | Val  Loss: 1.5322 | Val  Acc: 0.4545
 Site-White           | Val  Loss: 1.4311 | Val  Acc: 0.4182
 Site-Latino_Hispanic | Val  Loss: 1.4641 | Val  Acc: 0.3818
 Site-Latino_Hispanic | Val  Loss: 1.4404 | Val  Acc: 0.4485
 Site-Black           | Val  Loss: 1.7000 | Val  Acc: 0.3455
 Site-Black           | Val  Loss: 1.6057 | Val  Acc: 0.4242
 Site-East_Asian      | Val  Loss: 1.5984 | Val  Acc: 0.4182
 Site-East_Asian      | Val  Loss: 1.3793 | Val  Acc: 0.4485
 Site-Indian          | Val  Loss: 1.4301 | Val  Acc: 0.4182
 Site-Indian          | Val  Loss: 1.4632 | Val  Acc: 0.4182
 Site-Southeast_Asian | Val  Loss: 1.6001 | Val  Acc: 0.4182
 Site-Southeast_Asian | Val  Loss: 1.4769 | Val  Acc: 0.4545
 Site-Middle_Eastern  | Val  Loss: 1.4549 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.3877 | Val  Acc: 0.4667
Average Valid Accuracy: 0.4251
============ Train epoch 32 ============
 Site-White           | Train Loss: 1.4948 | Train Acc: 0.4024
 Site-White           | Train Loss: 1.4059 | Train Acc: 0.4534
 Site-Latino_Hispanic | Train Loss: 1.7024 | Train Acc: 0.3659
 Site-Latino_Hispanic | Train Loss: 1.4597 | Train Acc: 0.4170
 Site-Black           | Train Loss: 1.6775 | Train Acc: 0.3049
 Site-Black           | Train Loss: 1.5770 | Train Acc: 0.4291
 Site-East_Asian      | Train Loss: 1.3615 | Train Acc: 0.4756
 Site-East_Asian      | Train Loss: 1.4360 | Train Acc: 0.4332
 Site-Indian          | Train Loss: 1.4930 | Train Acc: 0.3415
 Site-Indian          | Train Loss: 1.4732 | Train Acc: 0.4130
 Site-Southeast_Asian | Train Loss: 1.6255 | Train Acc: 0.4390
 Site-Southeast_Asian | Train Loss: 1.4911 | Train Acc: 0.4534
 Site-Middle_Eastern  | Train Loss: 1.4094 | Train Acc: 0.4390
 Site-Middle_Eastern  | Train Loss: 1.3333 | Train Acc: 0.4858
 Site-White           | Val  Loss: 1.5996 | Val  Acc: 0.3636
 Site-White           | Val  Loss: 1.4240 | Val  Acc: 0.4545
 Site-Latino_Hispanic | Val  Loss: 1.4408 | Val  Acc: 0.4000
 Site-Latino_Hispanic | Val  Loss: 1.4680 | Val  Acc: 0.4364
 Site-Black           | Val  Loss: 1.6615 | Val  Acc: 0.3636
 Site-Black           | Val  Loss: 1.5514 | Val  Acc: 0.4303
 Site-East_Asian      | Val  Loss: 1.5678 | Val  Acc: 0.3818
 Site-East_Asian      | Val  Loss: 1.3728 | Val  Acc: 0.4909
 Site-Indian          | Val  Loss: 1.4278 | Val  Acc: 0.4545
 Site-Indian          | Val  Loss: 1.4849 | Val  Acc: 0.4000
 Site-Southeast_Asian | Val  Loss: 1.5456 | Val  Acc: 0.4364
 Site-Southeast_Asian | Val  Loss: 1.4124 | Val  Acc: 0.4667
 Site-Middle_Eastern  | Val  Loss: 1.4016 | Val  Acc: 0.4909
 Site-Middle_Eastern  | Val  Loss: 1.4094 | Val  Acc: 0.4545
Average Valid Accuracy: 0.4303
 Best site-White            | Epoch:32 | Val Acc: 0.3636
 Best site-White            | Epoch:32 | Val Acc: 0.4545
 Best site-Latino_Hispanic  | Epoch:32 | Val Acc: 0.4000
 Best site-Latino_Hispanic  | Epoch:32 | Val Acc: 0.4364
 Best site-Black            | Epoch:32 | Val Acc: 0.3636
 Best site-Black            | Epoch:32 | Val Acc: 0.4303
 Best site-East_Asian       | Epoch:32 | Val Acc: 0.3818
 Best site-East_Asian       | Epoch:32 | Val Acc: 0.4909
 Best site-Indian           | Epoch:32 | Val Acc: 0.4545
 Best site-Indian           | Epoch:32 | Val Acc: 0.4000
 Best site-Southeast_Asian  | Epoch:32 | Val Acc: 0.4364
 Best site-Southeast_Asian  | Epoch:32 | Val Acc: 0.4667
 Best site-Middle_Eastern   | Epoch:32 | Val Acc: 0.4909
 Best site-Middle_Eastern   | Epoch:32 | Val Acc: 0.4545
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_even_1.0_1/CoCoOP...
============ Train epoch 33 ============
 Site-White           | Train Loss: 1.4541 | Train Acc: 0.4512
 Site-White           | Train Loss: 1.4015 | Train Acc: 0.4899
 Site-Latino_Hispanic | Train Loss: 1.5802 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4799 | Train Acc: 0.3887
 Site-Black           | Train Loss: 1.5409 | Train Acc: 0.3902
 Site-Black           | Train Loss: 1.5424 | Train Acc: 0.4211
 Site-East_Asian      | Train Loss: 1.3432 | Train Acc: 0.4878
 Site-East_Asian      | Train Loss: 1.4240 | Train Acc: 0.4534
 Site-Indian          | Train Loss: 1.4802 | Train Acc: 0.4146
 Site-Indian          | Train Loss: 1.4963 | Train Acc: 0.4372
 Site-Southeast_Asian | Train Loss: 1.4638 | Train Acc: 0.4268
 Site-Southeast_Asian | Train Loss: 1.4592 | Train Acc: 0.4575
 Site-Middle_Eastern  | Train Loss: 1.4021 | Train Acc: 0.4390
 Site-Middle_Eastern  | Train Loss: 1.3383 | Train Acc: 0.4858
 Site-White           | Val  Loss: 1.5094 | Val  Acc: 0.3636
 Site-White           | Val  Loss: 1.3754 | Val  Acc: 0.4606
 Site-Latino_Hispanic | Val  Loss: 1.4449 | Val  Acc: 0.4545
 Site-Latino_Hispanic | Val  Loss: 1.4607 | Val  Acc: 0.4242
 Site-Black           | Val  Loss: 1.6286 | Val  Acc: 0.4000
 Site-Black           | Val  Loss: 1.5649 | Val  Acc: 0.4121
 Site-East_Asian      | Val  Loss: 1.5135 | Val  Acc: 0.4182
 Site-East_Asian      | Val  Loss: 1.3756 | Val  Acc: 0.4485
 Site-Indian          | Val  Loss: 1.4688 | Val  Acc: 0.4000
 Site-Indian          | Val  Loss: 1.4431 | Val  Acc: 0.4061
 Site-Southeast_Asian | Val  Loss: 1.5193 | Val  Acc: 0.4909
 Site-Southeast_Asian | Val  Loss: 1.4784 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.4409 | Val  Acc: 0.4909
 Site-Middle_Eastern  | Val  Loss: 1.3738 | Val  Acc: 0.4727
Average Valid Accuracy: 0.4342
 Best site-White            | Epoch:33 | Val Acc: 0.3636
 Best site-White            | Epoch:33 | Val Acc: 0.4606
 Best site-Latino_Hispanic  | Epoch:33 | Val Acc: 0.4545
 Best site-Latino_Hispanic  | Epoch:33 | Val Acc: 0.4242
 Best site-Black            | Epoch:33 | Val Acc: 0.4000
 Best site-Black            | Epoch:33 | Val Acc: 0.4121
 Best site-East_Asian       | Epoch:33 | Val Acc: 0.4182
 Best site-East_Asian       | Epoch:33 | Val Acc: 0.4485
 Best site-Indian           | Epoch:33 | Val Acc: 0.4000
 Best site-Indian           | Epoch:33 | Val Acc: 0.4061
 Best site-Southeast_Asian  | Epoch:33 | Val Acc: 0.4909
 Best site-Southeast_Asian  | Epoch:33 | Val Acc: 0.4364
 Best site-Middle_Eastern   | Epoch:33 | Val Acc: 0.4909
 Best site-Middle_Eastern   | Epoch:33 | Val Acc: 0.4727
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_even_1.0_1/CoCoOP...
============ Train epoch 34 ============
 Site-White           | Train Loss: 1.3976 | Train Acc: 0.4756
 Site-White           | Train Loss: 1.3696 | Train Acc: 0.4737
 Site-Latino_Hispanic | Train Loss: 1.4638 | Train Acc: 0.3902
 Site-Latino_Hispanic | Train Loss: 1.4558 | Train Acc: 0.4008
 Site-Black           | Train Loss: 1.6032 | Train Acc: 0.3537
 Site-Black           | Train Loss: 1.5532 | Train Acc: 0.4453
 Site-East_Asian      | Train Loss: 1.4642 | Train Acc: 0.4268
 Site-East_Asian      | Train Loss: 1.4105 | Train Acc: 0.4656
 Site-Indian          | Train Loss: 1.4914 | Train Acc: 0.4268
 Site-Indian          | Train Loss: 1.4697 | Train Acc: 0.4251
 Site-Southeast_Asian | Train Loss: 1.4079 | Train Acc: 0.4268
 Site-Southeast_Asian | Train Loss: 1.4766 | Train Acc: 0.4939
 Site-Middle_Eastern  | Train Loss: 1.3439 | Train Acc: 0.4512
 Site-Middle_Eastern  | Train Loss: 1.3352 | Train Acc: 0.4980
 Site-White           | Val  Loss: 1.4889 | Val  Acc: 0.4000
 Site-White           | Val  Loss: 1.3900 | Val  Acc: 0.4182
 Site-Latino_Hispanic | Val  Loss: 1.3769 | Val  Acc: 0.4182
 Site-Latino_Hispanic | Val  Loss: 1.4747 | Val  Acc: 0.4242
 Site-Black           | Val  Loss: 1.7032 | Val  Acc: 0.3091
 Site-Black           | Val  Loss: 1.5781 | Val  Acc: 0.4061
 Site-East_Asian      | Val  Loss: 1.5168 | Val  Acc: 0.4182
 Site-East_Asian      | Val  Loss: 1.3681 | Val  Acc: 0.4606
 Site-Indian          | Val  Loss: 1.3619 | Val  Acc: 0.5091
 Site-Indian          | Val  Loss: 1.4461 | Val  Acc: 0.4061
 Site-Southeast_Asian | Val  Loss: 1.5641 | Val  Acc: 0.4364
 Site-Southeast_Asian | Val  Loss: 1.4504 | Val  Acc: 0.4424
 Site-Middle_Eastern  | Val  Loss: 1.4167 | Val  Acc: 0.4364
 Site-Middle_Eastern  | Val  Loss: 1.3587 | Val  Acc: 0.4909
Average Valid Accuracy: 0.4268
============ Train epoch 35 ============
 Site-White           | Train Loss: 1.4607 | Train Acc: 0.4268
 Site-White           | Train Loss: 1.3845 | Train Acc: 0.4777
 Site-Latino_Hispanic | Train Loss: 1.6076 | Train Acc: 0.3537
 Site-Latino_Hispanic | Train Loss: 1.4568 | Train Acc: 0.3887
