===2023-05-29 06:50:39===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 12
    quantile: 0.5
    std_rw: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 12
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[4, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 3, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Black_Male                (5) | Val  Loss: 1.6420 | Val  Acc: 0.3357
 Site-Black_Female              (1) | Val  Loss: 1.5733 | Val  Acc: 0.3697
 Site-East_Asian_Male           (3) | Val  Loss: 1.5511 | Val  Acc: 0.3780
 Site-East_Asian_Female         (2) | Val  Loss: 1.4929 | Val  Acc: 0.4711
 Site-East_Asian_Male           (3) | Val  Loss: 1.5565 | Val  Acc: 0.3820
 Site-Indian_Female             (1) | Val  Loss: 1.6524 | Val  Acc: 0.4095
 Site-Indian_Male               (4) | Val  Loss: 1.5849 | Val  Acc: 0.3290
 Site-Southeast_Asian_Female    (1) | Val  Loss: 1.7425 | Val  Acc: 0.3955
 Site-Middle_Eastern_Male       (0) | Val  Loss: 1.6491 | Val  Acc: 0.3333
Average Valid Accuracy: 0.3551
Aggregated Acc | Val Acc: 0.3496
============ Train epoch 16 ============
cnt=[5, 1, 3, 2, 4, 1, 2, 6, 1, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.5834, powerC: 0.4166
min_w=0.00852, quan_i=1.56, quan_c=1.57
minimize weight of clients:[3, 8, 14, 16, 22, 24, 26, ]
 Site-White_Male               | Train Loss: 1.5290 | Train Acc: 0.3889
 Site-White_Female             | Train Loss: 1.4960 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.5305 | Train Acc: 0.5750
 Site-White_Female             | Train Loss: 1.4555 | Train Acc: 0.4655
 Site-White_Male               | Train Loss: 1.5413 | Train Acc: 0.4023
 Site-White_Female             | Train Loss: 1.4740 | Train Acc: 0.4252
 Site-White_Male               | Train Loss: 1.5565 | Train Acc: 0.3404
 Site-White_Female             | Train Loss: 1.5084 | Train Acc: 0.4348
 Site-White_Male               | Train Loss: 1.5230 | Train Acc: 0.4163
 Site-White_Female             | Train Loss: 1.4938 | Train Acc: 0.4299
 Site-Latino_Hispanic_Male     | Train Loss: 1.6552 | Train Acc: 0.3095
 Site-Latino_Hispanic_Female   | Train Loss: 1.6017 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.6288 | Train Acc: 0.3626
 Site-Latino_Hispanic_Female   | Train Loss: 1.4534 | Train Acc: 0.3881
 Site-Latino_Hispanic_Male     | Train Loss: 1.5839 | Train Acc: 0.3401
 Site-Latino_Hispanic_Female   | Train Loss: 1.5443 | Train Acc: 0.4034
 Site-Latino_Hispanic_Male     | Train Loss: 1.6021 | Train Acc: 0.3780
 Site-Black_Female             | Train Loss: 1.7733 | Train Acc: 0.3582
 Site-Black_Male               | Train Loss: 1.9543 | Train Acc: 0.2525
 Site-Black_Female             | Train Loss: 1.5925 | Train Acc: 0.4178
 Site-Black_Male               | Train Loss: 1.7952 | Train Acc: 0.2977
 Site-Black_Female             | Train Loss: 1.5465 | Train Acc: 0.3892
 Site-East_Asian_Male          | Train Loss: 1.5197 | Train Acc: 0.3387
 Site-East_Asian_Female        | Train Loss: 1.4645 | Train Acc: 0.4945
 Site-East_Asian_Male          | Train Loss: 1.5107 | Train Acc: 0.4030
 Site-Indian_Female            | Train Loss: 1.6552 | Train Acc: 0.3544
 Site-Indian_Male              | Train Loss: 1.5785 | Train Acc: 0.3664
 Site-Southeast_Asian_Female   | Train Loss: 1.5575 | Train Acc: 0.4135
 Site-Middle_Eastern_Male      | Train Loss: 1.5920 | Train Acc: 0.3978
 Site-White_Male                (8) | Val  Loss: 1.3992 | Val  Acc: 0.5000
 Site-White_Female              (0) | Val  Loss: 1.7532 | Val  Acc: 0.3889
 Site-White_Male                (5) | Val  Loss: 1.6038 | Val  Acc: 0.3846
 Site-White_Female              (10)| Val  Loss: 1.6100 | Val  Acc: 0.3846
 Site-White_Male                (7) | Val  Loss: 1.5481 | Val  Acc: 0.4310
 Site-White_Female              (0) | Val  Loss: 1.4414 | Val  Acc: 0.4118
 Site-White_Male                (7) | Val  Loss: 1.5703 | Val  Acc: 0.3040
 Site-White_Female              (0) | Val  Loss: 1.5747 | Val  Acc: 0.3913
 Site-White_Male                (7) | Val  Loss: 1.5194 | Val  Acc: 0.3727
 Site-White_Female              (0) | Val  Loss: 1.5249 | Val  Acc: 0.4048
 Site-Latino_Hispanic_Male      (7) | Val  Loss: 1.8157 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (11)| Val  Loss: 1.7317 | Val  Acc: 0.3171
 Site-Latino_Hispanic_Male      (7) | Val  Loss: 1.6418 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.6520 | Val  Acc: 0.2921
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.5696 | Val  Acc: 0.3282
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.4021 | Val  Acc: 0.3316
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.6507 | Val  Acc: 0.3022
 Site-Black_Female              (2) | Val  Loss: 1.8567 | Val  Acc: 0.3111
 Site-Black_Male                (9) | Val  Loss: 2.5962 | Val  Acc: 0.3030
 Site-Black_Female              (2) | Val  Loss: 1.7414 | Val  Acc: 0.3196
 Site-Black_Male                (9) | Val  Loss: 1.7428 | Val  Acc: 0.2867
 Site-Black_Female              (2) | Val  Loss: 1.6099 | Val  Acc: 0.3744
 Site-East_Asian_Male           (3) | Val  Loss: 1.5908 | Val  Acc: 0.3902
 Site-East_Asian_Female         (4) | Val  Loss: 1.4473 | Val  Acc: 0.5041
 Site-East_Asian_Male           (3) | Val  Loss: 1.5405 | Val  Acc: 0.3708
 Site-Indian_Female             (4) | Val  Loss: 1.6523 | Val  Acc: 0.3238
 Site-Indian_Male               (6) | Val  Loss: 1.6640 | Val  Acc: 0.2968
 Site-Southeast_Asian_Female    (4) | Val  Loss: 1.7383 | Val  Acc: 0.3503
 Site-Middle_Eastern_Male       (7) | Val  Loss: 1.6418 | Val  Acc: 0.3833
Average Valid Accuracy: 0.3572
Aggregated Acc | Val Acc: 0.3596
 Best site-White_Male               (8)  | Epoch:16 | Val Acc: 0.5000
 Best site-White_Female             (0)  | Epoch:16 | Val Acc: 0.3889
 Best site-White_Male               (5)  | Epoch:16 | Val Acc: 0.3846
 Best site-White_Female             (10) | Epoch:16 | Val Acc: 0.3846
 Best site-White_Male               (7)  | Epoch:16 | Val Acc: 0.4310
 Best site-White_Female             (0)  | Epoch:16 | Val Acc: 0.4118
 Best site-White_Male               (7)  | Epoch:16 | Val Acc: 0.3040
 Best site-White_Female             (0)  | Epoch:16 | Val Acc: 0.3913
 Best site-White_Male               (7)  | Epoch:16 | Val Acc: 0.3727
 Best site-White_Female             (0)  | Epoch:16 | Val Acc: 0.4048
 Best site-Latino_Hispanic_Male     (7)  | Epoch:16 | Val Acc: 0.2500
 Best site-Latino_Hispanic_Female   (11) | Epoch:16 | Val Acc: 0.3171
 Best site-Latino_Hispanic_Male     (7)  | Epoch:16 | Val Acc: 0.3500
 Best site-Latino_Hispanic_Female   (0)  | Epoch:16 | Val Acc: 0.2921
 Best site-Latino_Hispanic_Male     (6)  | Epoch:16 | Val Acc: 0.3282
 Best site-Latino_Hispanic_Female   (4)  | Epoch:16 | Val Acc: 0.3316
 Best site-Latino_Hispanic_Male     (1)  | Epoch:16 | Val Acc: 0.3022
 Best site-Black_Female             (2)  | Epoch:16 | Val Acc: 0.3111
 Best site-Black_Male               (9)  | Epoch:16 | Val Acc: 0.3030
 Best site-Black_Female             (2)  | Epoch:16 | Val Acc: 0.3196
 Best site-Black_Male               (9)  | Epoch:16 | Val Acc: 0.2867
 Best site-Black_Female             (2)  | Epoch:16 | Val Acc: 0.3744
 Best site-East_Asian_Male          (3)  | Epoch:16 | Val Acc: 0.3902
 Best site-East_Asian_Female        (4)  | Epoch:16 | Val Acc: 0.5041
 Best site-East_Asian_Male          (3)  | Epoch:16 | Val Acc: 0.3708
 Best site-Indian_Female            (4)  | Epoch:16 | Val Acc: 0.3238
 Best site-Indian_Male              (6)  | Epoch:16 | Val Acc: 0.2968
 Best site-Southeast_Asian_Female   (4)  | Epoch:16 | Val Acc: 0.3503
 Best site-Middle_Eastern_Male      (7)  | Epoch:16 | Val Acc: 0.3833
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 17 ============
cnt=[1, 2, 3, 5, 1, 6, 3, 1, 3, 1, 1, 2, ]
power_decay: 0.9, powerI: 0.5750, powerC: 0.4250
min_w=0.00826, quan_i=1.56, quan_c=1.57
minimize weight of clients:[0, 1, 3, 5, 7, 9, 13, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.4708 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.5064 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.5115 | Train Acc: 0.6000
 Site-White_Female             | Train Loss: 1.4835 | Train Acc: 0.4655
 Site-White_Male               | Train Loss: 1.6551 | Train Acc: 0.3678
 Site-White_Female             | Train Loss: 1.5639 | Train Acc: 0.4094
 Site-White_Male               | Train Loss: 1.5991 | Train Acc: 0.3511
 Site-White_Female             | Train Loss: 1.6267 | Train Acc: 0.3949
 Site-White_Male               | Train Loss: 1.4840 | Train Acc: 0.4187
 Site-White_Female             | Train Loss: 1.5655 | Train Acc: 0.4072
 Site-Latino_Hispanic_Male     | Train Loss: 1.5876 | Train Acc: 0.3095
 Site-Latino_Hispanic_Female   | Train Loss: 1.6875 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.6030 | Train Acc: 0.3297
 Site-Latino_Hispanic_Female   | Train Loss: 1.6549 | Train Acc: 0.3955
 Site-Latino_Hispanic_Male     | Train Loss: 1.5696 | Train Acc: 0.3807
 Site-Latino_Hispanic_Female   | Train Loss: 1.4977 | Train Acc: 0.4138
 Site-Latino_Hispanic_Male     | Train Loss: 1.5178 | Train Acc: 0.4043
 Site-Black_Female             | Train Loss: 1.6791 | Train Acc: 0.3582
 Site-Black_Male               | Train Loss: 1.6839 | Train Acc: 0.3535
 Site-Black_Female             | Train Loss: 1.6163 | Train Acc: 0.4178
 Site-Black_Male               | Train Loss: 1.6551 | Train Acc: 0.3395
 Site-Black_Female             | Train Loss: 1.5283 | Train Acc: 0.3987
 Site-East_Asian_Male          | Train Loss: 1.5193 | Train Acc: 0.3629
 Site-East_Asian_Female        | Train Loss: 1.5363 | Train Acc: 0.4066
 Site-East_Asian_Male          | Train Loss: 1.4612 | Train Acc: 0.4366
 Site-Indian_Female            | Train Loss: 1.6312 | Train Acc: 0.3544
 Site-Indian_Male              | Train Loss: 1.5125 | Train Acc: 0.4095
 Site-Southeast_Asian_Female   | Train Loss: 1.7134 | Train Acc: 0.3985
 Site-Middle_Eastern_Male      | Train Loss: 1.5487 | Train Acc: 0.3646
 Site-White_Male                (9) | Val  Loss: 1.3982 | Val  Acc: 0.5000
 Site-White_Female              (7) | Val  Loss: 1.6970 | Val  Acc: 0.2778
 Site-White_Male                (3) | Val  Loss: 1.5530 | Val  Acc: 0.3462
 Site-White_Female              (10)| Val  Loss: 1.6659 | Val  Acc: 0.3590
 Site-White_Male                (0) | Val  Loss: 1.5704 | Val  Acc: 0.3966
 Site-White_Female              (2) | Val  Loss: 1.5295 | Val  Acc: 0.4353
 Site-White_Male                (3) | Val  Loss: 1.5735 | Val  Acc: 0.3600
 Site-White_Female              (2) | Val  Loss: 1.6592 | Val  Acc: 0.3587
 Site-White_Male                (3) | Val  Loss: 1.4967 | Val  Acc: 0.3616
 Site-White_Female              (2) | Val  Loss: 1.5798 | Val  Acc: 0.4082
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.6981 | Val  Acc: 0.2857
 Site-Latino_Hispanic_Female    (6) | Val  Loss: 1.7850 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.6289 | Val  Acc: 0.3833
 Site-Latino_Hispanic_Female    (6) | Val  Loss: 1.6158 | Val  Acc: 0.3258
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.5283 | Val  Acc: 0.3511
 Site-Latino_Hispanic_Female    (6) | Val  Loss: 1.4803 | Val  Acc: 0.3420
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.6012 | Val  Acc: 0.3309
 Site-Black_Female              (8) | Val  Loss: 1.7238 | Val  Acc: 0.4000
 Site-Black_Male                (5) | Val  Loss: 2.6171 | Val  Acc: 0.3333
 Site-Black_Female              (8) | Val  Loss: 1.6724 | Val  Acc: 0.2990
 Site-Black_Male                (5) | Val  Loss: 1.6358 | Val  Acc: 0.3427
 Site-Black_Female              (8) | Val  Loss: 1.5641 | Val  Acc: 0.3697
 Site-East_Asian_Male           (1) | Val  Loss: 1.4717 | Val  Acc: 0.4268
 Site-East_Asian_Female         (11)| Val  Loss: 1.5397 | Val  Acc: 0.4380
 Site-East_Asian_Male           (1) | Val  Loss: 1.5090 | Val  Acc: 0.4270
 Site-Indian_Female             (4) | Val  Loss: 1.6841 | Val  Acc: 0.3619
 Site-Indian_Male               (5) | Val  Loss: 1.6012 | Val  Acc: 0.2968
 Site-Southeast_Asian_Female    (11)| Val  Loss: 1.7981 | Val  Acc: 0.3333
 Site-Middle_Eastern_Male       (3) | Val  Loss: 1.6106 | Val  Acc: 0.3750
Average Valid Accuracy: 0.3627
Aggregated Acc | Val Acc: 0.3725
 Best site-White_Male               (9)  | Epoch:17 | Val Acc: 0.5000
 Best site-White_Female             (7)  | Epoch:17 | Val Acc: 0.2778
 Best site-White_Male               (3)  | Epoch:17 | Val Acc: 0.3462
 Best site-White_Female             (10) | Epoch:17 | Val Acc: 0.3590
 Best site-White_Male               (0)  | Epoch:17 | Val Acc: 0.3966
 Best site-White_Female             (2)  | Epoch:17 | Val Acc: 0.4353
 Best site-White_Male               (3)  | Epoch:17 | Val Acc: 0.3600
 Best site-White_Female             (2)  | Epoch:17 | Val Acc: 0.3587
 Best site-White_Male               (3)  | Epoch:17 | Val Acc: 0.3616
 Best site-White_Female             (2)  | Epoch:17 | Val Acc: 0.4082
 Best site-Latino_Hispanic_Male     (3)  | Epoch:17 | Val Acc: 0.2857
 Best site-Latino_Hispanic_Female   (6)  | Epoch:17 | Val Acc: 0.2927
 Best site-Latino_Hispanic_Male     (5)  | Epoch:17 | Val Acc: 0.3833
 Best site-Latino_Hispanic_Female   (6)  | Epoch:17 | Val Acc: 0.3258
 Best site-Latino_Hispanic_Male     (5)  | Epoch:17 | Val Acc: 0.3511
 Best site-Latino_Hispanic_Female   (6)  | Epoch:17 | Val Acc: 0.3420
 Best site-Latino_Hispanic_Male     (5)  | Epoch:17 | Val Acc: 0.3309
 Best site-Black_Female             (8)  | Epoch:17 | Val Acc: 0.4000
 Best site-Black_Male               (5)  | Epoch:17 | Val Acc: 0.3333
 Best site-Black_Female             (8)  | Epoch:17 | Val Acc: 0.2990
 Best site-Black_Male               (5)  | Epoch:17 | Val Acc: 0.3427
 Best site-Black_Female             (8)  | Epoch:17 | Val Acc: 0.3697
 Best site-East_Asian_Male          (1)  | Epoch:17 | Val Acc: 0.4268
 Best site-East_Asian_Female        (11) | Epoch:17 | Val Acc: 0.4380
 Best site-East_Asian_Male          (1)  | Epoch:17 | Val Acc: 0.4270
 Best site-Indian_Female            (4)  | Epoch:17 | Val Acc: 0.3619
 Best site-Indian_Male              (5)  | Epoch:17 | Val Acc: 0.2968
 Best site-Southeast_Asian_Female   (11) | Epoch:17 | Val Acc: 0.3333
 Best site-Middle_Eastern_Male      (3)  | Epoch:17 | Val Acc: 0.3750
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 18 ============
cnt=[2, 2, 3, 4, 4, 2, 1, 1, 4, 3, 1, 2, ]
power_decay: 0.9, powerI: 0.5675, powerC: 0.4325
min_w=0.00778, quan_i=1.59, quan_c=1.56
minimize weight of clients:[0, 2, 8, 16, 22, 24, 26, 28, ]
 Site-White_Male               | Train Loss: 1.4097 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.4021 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4862 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.5122 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.5404 | Train Acc: 0.3678
 Site-White_Female             | Train Loss: 1.4893 | Train Acc: 0.4409
 Site-White_Male               | Train Loss: 1.5468 | Train Acc: 0.4096
 Site-White_Female             | Train Loss: 1.5084 | Train Acc: 0.4312
 Site-White_Male               | Train Loss: 1.5246 | Train Acc: 0.4064
 Site-White_Female             | Train Loss: 1.4898 | Train Acc: 0.4186
 Site-Latino_Hispanic_Male     | Train Loss: 1.6456 | Train Acc: 0.2381
 Site-Latino_Hispanic_Female   | Train Loss: 1.7196 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.6446 | Train Acc: 0.3407
 Site-Latino_Hispanic_Female   | Train Loss: 1.4886 | Train Acc: 0.3358
 Site-Latino_Hispanic_Male     | Train Loss: 1.5171 | Train Acc: 0.3503
 Site-Latino_Hispanic_Female   | Train Loss: 1.5099 | Train Acc: 0.4276
 Site-Latino_Hispanic_Male     | Train Loss: 1.5352 | Train Acc: 0.4043
 Site-Black_Female             | Train Loss: 1.4029 | Train Acc: 0.3134
 Site-Black_Male               | Train Loss: 1.7424 | Train Acc: 0.3030
 Site-Black_Female             | Train Loss: 1.6410 | Train Acc: 0.3699
 Site-Black_Male               | Train Loss: 1.7178 | Train Acc: 0.3302
 Site-Black_Female             | Train Loss: 1.5051 | Train Acc: 0.3924
 Site-East_Asian_Male          | Train Loss: 1.5020 | Train Acc: 0.3629
 Site-East_Asian_Female        | Train Loss: 1.4628 | Train Acc: 0.4725
 Site-East_Asian_Male          | Train Loss: 1.4460 | Train Acc: 0.4291
 Site-Indian_Female            | Train Loss: 1.6156 | Train Acc: 0.3608
 Site-Indian_Male              | Train Loss: 1.5212 | Train Acc: 0.4310
 Site-Southeast_Asian_Female   | Train Loss: 1.6086 | Train Acc: 0.4474
 Site-Middle_Eastern_Male      | Train Loss: 1.5271 | Train Acc: 0.4033
 Site-White_Male                (7) | Val  Loss: 1.4912 | Val  Acc: 0.5000
 Site-White_Female              (1) | Val  Loss: 1.7401 | Val  Acc: 0.3333
 Site-White_Male                (10)| Val  Loss: 1.5897 | Val  Acc: 0.2308
 Site-White_Female              (4) | Val  Loss: 1.5609 | Val  Acc: 0.4103
 Site-White_Male                (3) | Val  Loss: 1.5453 | Val  Acc: 0.4138
 Site-White_Female              (4) | Val  Loss: 1.4844 | Val  Acc: 0.4118
 Site-White_Male                (3) | Val  Loss: 1.5321 | Val  Acc: 0.3280
 Site-White_Female              (4) | Val  Loss: 1.5692 | Val  Acc: 0.4022
 Site-White_Male                (3) | Val  Loss: 1.4882 | Val  Acc: 0.3653
 Site-White_Female              (4) | Val  Loss: 1.5353 | Val  Acc: 0.4116
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.7446 | Val  Acc: 0.2143
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.7900 | Val  Acc: 0.2195
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.6308 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 1.6064 | Val  Acc: 0.2809
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.4684 | Val  Acc: 0.3511
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 1.4250 | Val  Acc: 0.3627
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.6205 | Val  Acc: 0.3309
 Site-Black_Female              (2) | Val  Loss: 1.7487 | Val  Acc: 0.3778
 Site-Black_Male                (5) | Val  Loss: 3.0626 | Val  Acc: 0.4091
 Site-Black_Female              (2) | Val  Loss: 1.6506 | Val  Acc: 0.3608
 Site-Black_Male                (5) | Val  Loss: 1.6616 | Val  Acc: 0.3147
 Site-Black_Female              (2) | Val  Loss: 1.5607 | Val  Acc: 0.3697
 Site-East_Asian_Male           (0) | Val  Loss: 1.4917 | Val  Acc: 0.4024
 Site-East_Asian_Female         (9) | Val  Loss: 1.4405 | Val  Acc: 0.5041
 Site-East_Asian_Male           (0) | Val  Loss: 1.5434 | Val  Acc: 0.4101
 Site-Indian_Female             (11)| Val  Loss: 1.6930 | Val  Acc: 0.3619
 Site-Indian_Male               (8) | Val  Loss: 1.5765 | Val  Acc: 0.3097
 Site-Southeast_Asian_Female    (11)| Val  Loss: 1.7296 | Val  Acc: 0.3672
 Site-Middle_Eastern_Male       (3) | Val  Loss: 1.6100 | Val  Acc: 0.4083
Average Valid Accuracy: 0.3625
Aggregated Acc | Val Acc: 0.3525
============ Train epoch 19 ============
cnt=[4, 1, 1, 6, 2, 5, 1, 3, 2, 1, 2, 1, ]
power_decay: 0.9, powerI: 0.5608, powerC: 0.4392
min_w=0.00712, quan_i=1.54, quan_c=1.55
minimize weight of clients:[0, 1, 2, 3, 5, 9, 17, 21, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.4015 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.5183 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.4510 | Train Acc: 0.5500
 Site-White_Female             | Train Loss: 1.5364 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.5114 | Train Acc: 0.4138
 Site-White_Female             | Train Loss: 1.4979 | Train Acc: 0.4173
 Site-White_Male               | Train Loss: 1.5678 | Train Acc: 0.3830
 Site-White_Female             | Train Loss: 1.5481 | Train Acc: 0.4203
 Site-White_Male               | Train Loss: 1.4818 | Train Acc: 0.4113
 Site-White_Female             | Train Loss: 1.5271 | Train Acc: 0.3937
 Site-Latino_Hispanic_Male     | Train Loss: 1.5677 | Train Acc: 0.3810
 Site-Latino_Hispanic_Female   | Train Loss: 1.6088 | Train Acc: 0.3934
 Site-Latino_Hispanic_Male     | Train Loss: 1.6010 | Train Acc: 0.2747
 Site-Latino_Hispanic_Female   | Train Loss: 1.5343 | Train Acc: 0.3881
 Site-Latino_Hispanic_Male     | Train Loss: 1.5156 | Train Acc: 0.3959
 Site-Latino_Hispanic_Female   | Train Loss: 1.4837 | Train Acc: 0.4241
 Site-Latino_Hispanic_Male     | Train Loss: 1.5055 | Train Acc: 0.3828
 Site-Black_Female             | Train Loss: 1.4675 | Train Acc: 0.3134
 Site-Black_Male               | Train Loss: 1.7515 | Train Acc: 0.3232
 Site-Black_Female             | Train Loss: 1.6187 | Train Acc: 0.4247
 Site-Black_Male               | Train Loss: 1.6094 | Train Acc: 0.3953
 Site-Black_Female             | Train Loss: 1.5060 | Train Acc: 0.4241
 Site-East_Asian_Male          | Train Loss: 1.5165 | Train Acc: 0.4194
 Site-East_Asian_Female        | Train Loss: 1.5212 | Train Acc: 0.4505
 Site-East_Asian_Male          | Train Loss: 1.4389 | Train Acc: 0.4291
 Site-Indian_Female            | Train Loss: 1.6452 | Train Acc: 0.3924
 Site-Indian_Male              | Train Loss: 1.5363 | Train Acc: 0.4095
 Site-Southeast_Asian_Female   | Train Loss: 1.7547 | Train Acc: 0.4023
 Site-Middle_Eastern_Male      | Train Loss: 1.5284 | Train Acc: 0.3812
 Site-White_Male                (2) | Val  Loss: 1.3820 | Val  Acc: 0.5833
 Site-White_Female              (6) | Val  Loss: 1.8390 | Val  Acc: 0.2778
 Site-White_Male                (11)| Val  Loss: 1.5289 | Val  Acc: 0.3077
 Site-White_Female              (9) | Val  Loss: 1.5725 | Val  Acc: 0.3590
 Site-White_Male                (5) | Val  Loss: 1.5404 | Val  Acc: 0.4138
 Site-White_Female              (8) | Val  Loss: 1.5281 | Val  Acc: 0.4353
 Site-White_Male                (5) | Val  Loss: 1.5443 | Val  Acc: 0.3360
 Site-White_Female              (3) | Val  Loss: 1.6161 | Val  Acc: 0.3587
 Site-White_Male                (5) | Val  Loss: 1.4771 | Val  Acc: 0.3542
 Site-White_Female              (8) | Val  Loss: 1.5625 | Val  Acc: 0.4048
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.7299 | Val  Acc: 0.2143
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.7371 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5792 | Val  Acc: 0.4000
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.6399 | Val  Acc: 0.3258
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5729 | Val  Acc: 0.3969
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.4212 | Val  Acc: 0.3316
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.6036 | Val  Acc: 0.3273
 Site-Black_Female              (7) | Val  Loss: 1.7060 | Val  Acc: 0.4222
 Site-Black_Male                (10)| Val  Loss: 2.5336 | Val  Acc: 0.3182
 Site-Black_Female              (7) | Val  Loss: 1.6158 | Val  Acc: 0.3299
 Site-Black_Male                (10)| Val  Loss: 1.6643 | Val  Acc: 0.3636
 Site-Black_Female              (7) | Val  Loss: 1.5874 | Val  Acc: 0.3934
 Site-East_Asian_Male           (4) | Val  Loss: 1.4552 | Val  Acc: 0.4512
 Site-East_Asian_Female         (1) | Val  Loss: 1.5188 | Val  Acc: 0.4545
 Site-East_Asian_Male           (4) | Val  Loss: 1.4991 | Val  Acc: 0.4438
 Site-Indian_Female             (3) | Val  Loss: 1.7205 | Val  Acc: 0.3524
 Site-Indian_Male               (0) | Val  Loss: 1.5826 | Val  Acc: 0.3226
 Site-Southeast_Asian_Female    (3) | Val  Loss: 1.7994 | Val  Acc: 0.3220
 Site-Middle_Eastern_Male       (5) | Val  Loss: 1.5982 | Val  Acc: 0.3500
Average Valid Accuracy: 0.3653
Aggregated Acc | Val Acc: 0.3825
 Best site-White_Male               (2)  | Epoch:19 | Val Acc: 0.5833
 Best site-White_Female             (6)  | Epoch:19 | Val Acc: 0.2778
 Best site-White_Male               (11) | Epoch:19 | Val Acc: 0.3077
 Best site-White_Female             (9)  | Epoch:19 | Val Acc: 0.3590
 Best site-White_Male               (5)  | Epoch:19 | Val Acc: 0.4138
 Best site-White_Female             (8)  | Epoch:19 | Val Acc: 0.4353
 Best site-White_Male               (5)  | Epoch:19 | Val Acc: 0.3360
 Best site-White_Female             (3)  | Epoch:19 | Val Acc: 0.3587
 Best site-White_Male               (5)  | Epoch:19 | Val Acc: 0.3542
 Best site-White_Female             (8)  | Epoch:19 | Val Acc: 0.4048
 Best site-Latino_Hispanic_Male     (5)  | Epoch:19 | Val Acc: 0.2143
 Best site-Latino_Hispanic_Female   (3)  | Epoch:19 | Val Acc: 0.2439
 Best site-Latino_Hispanic_Male     (0)  | Epoch:19 | Val Acc: 0.4000
 Best site-Latino_Hispanic_Female   (3)  | Epoch:19 | Val Acc: 0.3258
 Best site-Latino_Hispanic_Male     (0)  | Epoch:19 | Val Acc: 0.3969
 Best site-Latino_Hispanic_Female   (3)  | Epoch:19 | Val Acc: 0.3316
 Best site-Latino_Hispanic_Male     (0)  | Epoch:19 | Val Acc: 0.3273
