===2023-08-17 02:56:02===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:04===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 03:28:34===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
 Site-art_painting                  | Train Loss: 1.8573 | Train Acc: 0.5000
 Site-cartoon                       | Train Loss: 1.5785 | Train Acc: 0.5833
Average Train Accuracy: 0.7893
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6957
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8684
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6400
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8281
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7831
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7944
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7914
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8278
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 0.9796
 Best site-photo                     | Epoch:11 | Val Acc: 0.9545
 Best site-photo                     | Epoch:11 | Val Acc: 0.9873
 Best site-sketch                    | Epoch:11 | Val Acc: 0.4286
 Best site-sketch                    | Epoch:11 | Val Acc: 0.4789
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.5833
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 12 ============
 Site-art_painting                  | Train Loss: 1.2565 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.3272 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.2872 | Train Acc: 0.7667
 Site-art_painting                  | Train Loss: 1.0674 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 1.2879 | Train Acc: 0.6800
 Site-art_painting                  | Train Loss: 1.1543 | Train Acc: 0.8281
 Site-art_painting                  | Train Loss: 1.3204 | Train Acc: 0.7470
 Site-art_painting                  | Train Loss: 1.2531 | Train Acc: 0.8505
 Site-art_painting                  | Train Loss: 1.2281 | Train Acc: 0.8129
 Site-art_painting                  | Train Loss: 1.2119 | Train Acc: 0.8278
 Site-photo                         | Train Loss: 0.9523 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0475 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0588 | Train Acc: 0.9592
 Site-photo                         | Train Loss: 1.0690 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.9846 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.5491 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.6313 | Train Acc: 0.5000
 Site-cartoon                       | Train Loss: 1.5417 | Train Acc: 0.5694
Average Train Accuracy: 0.7967
 Best site-art_painting              | Epoch:12 | Val Acc: 0.7778
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6522
 Best site-art_painting              | Epoch:12 | Val Acc: 0.7667
 Best site-art_painting              | Epoch:12 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6800
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8281
 Best site-art_painting              | Epoch:12 | Val Acc: 0.7470
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8505
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8129
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8278
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 0.9592
 Best site-photo                     | Epoch:12 | Val Acc: 0.9545
 Best site-photo                     | Epoch:12 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:12 | Val Acc: 0.5000
 Best site-sketch                    | Epoch:12 | Val Acc: 0.5000
 Best site-cartoon                   | Epoch:12 | Val Acc: 0.5694
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 13 ============
 Site-art_painting                  | Train Loss: 1.2120 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.3024 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.2596 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.1613 | Train Acc: 0.8421
 Site-art_painting                  | Train Loss: 1.2702 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 1.1264 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.1903 | Train Acc: 0.8072
 Site-art_painting                  | Train Loss: 1.1921 | Train Acc: 0.8598
 Site-art_painting                  | Train Loss: 1.1496 | Train Acc: 0.8633
 Site-art_painting                  | Train Loss: 1.1551 | Train Acc: 0.8389
 Site-photo                         | Train Loss: 0.8992 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0048 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.9380 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.9968 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.9323 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.5436 | Train Acc: 0.3571
 Site-sketch                        | Train Loss: 1.5892 | Train Acc: 0.5000
 Site-cartoon                       | Train Loss: 1.4773 | Train Acc: 0.5694
Average Train Accuracy: 0.7933
============ Train epoch 14 ============
 Site-art_painting                  | Train Loss: 1.1892 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.2611 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.2568 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 0.9655 | Train Acc: 0.8684
 Site-art_painting                  | Train Loss: 1.2461 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 1.0629 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.1457 | Train Acc: 0.8193
 Site-art_painting                  | Train Loss: 1.1809 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 1.1304 | Train Acc: 0.8201
 Site-art_painting                  | Train Loss: 1.1361 | Train Acc: 0.8444
 Site-photo                         | Train Loss: 0.8412 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9539 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9368 | Train Acc: 0.9592
 Site-photo                         | Train Loss: 0.9752 | Train Acc: 0.9318
 Site-photo                         | Train Loss: 0.8665 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4918 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.5667 | Train Acc: 0.5141
 Site-cartoon                       | Train Loss: 1.4786 | Train Acc: 0.5694
Average Train Accuracy: 0.8041
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7778
 Best site-art_painting              | Epoch:14 | Val Acc: 0.6522
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7000
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8684
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7800
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8193
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8692
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8201
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8444
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9592
 Best site-photo                     | Epoch:14 | Val Acc: 0.9318
 Best site-photo                     | Epoch:14 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:14 | Val Acc: 0.5000
 Best site-sketch                    | Epoch:14 | Val Acc: 0.5141
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.5694
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 15 ============
 Site-art_painting                  | Train Loss: 1.1679 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.2417 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.2431 | Train Acc: 0.7333
 Site-art_painting                  | Train Loss: 0.9866 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.2674 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 1.0391 | Train Acc: 0.8281
 Site-art_painting                  | Train Loss: 1.1350 | Train Acc: 0.8313
 Site-art_painting                  | Train Loss: 1.0821 | Train Acc: 0.8505
 Site-art_painting                  | Train Loss: 1.1391 | Train Acc: 0.7842
 Site-art_painting                  | Train Loss: 1.0810 | Train Acc: 0.8500
 Site-photo                         | Train Loss: 0.8163 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9038 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8753 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.8911 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.8302 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.5122 | Train Acc: 0.4286
 Site-sketch                        | Train Loss: 1.5340 | Train Acc: 0.5423
 Site-cartoon                       | Train Loss: 1.4123 | Train Acc: 0.5694
Average Train Accuracy: 0.8057
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:15 | Val Acc: 0.6522
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7600
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8281
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8313
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8505
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7842
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8500
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9796
 Best site-photo                     | Epoch:15 | Val Acc: 0.9659
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:15 | Val Acc: 0.4286
 Best site-sketch                    | Epoch:15 | Val Acc: 0.5423
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.5694
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 16 ============
 Site-art_painting                  | Train Loss: 1.1256 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.2188 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 1.1078 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9448 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.1434 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.0127 | Train Acc: 0.8438
 Site-art_painting                  | Train Loss: 1.0878 | Train Acc: 0.8313
 Site-art_painting                  | Train Loss: 1.0760 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 1.0694 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 1.0469 | Train Acc: 0.8444
 Site-photo                         | Train Loss: 0.7709 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8642 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7976 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.8621 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.7816 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.5172 | Train Acc: 0.3571
 Site-sketch                        | Train Loss: 1.5047 | Train Acc: 0.5282
 Site-cartoon                       | Train Loss: 1.4671 | Train Acc: 0.5972
Average Train Accuracy: 0.8197
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:16 | Val Acc: 0.7391
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8438
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8313
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8785
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8345
 Best site-art_painting              | Epoch:16 | Val Acc: 0.8444
 Best site-photo                     | Epoch:16 | Val Acc: 1.0000
 Best site-photo                     | Epoch:16 | Val Acc: 1.0000
 Best site-photo                     | Epoch:16 | Val Acc: 0.9796
 Best site-photo                     | Epoch:16 | Val Acc: 0.9659
 Best site-photo                     | Epoch:16 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:16 | Val Acc: 0.3571
 Best site-sketch                    | Epoch:16 | Val Acc: 0.5282
 Best site-cartoon                   | Epoch:16 | Val Acc: 0.5972
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 17 ============
 Site-art_painting                  | Train Loss: 1.0843 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.2232 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 1.1436 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8788 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 1.1710 | Train Acc: 0.7200
 Site-art_painting                  | Train Loss: 0.9535 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 1.0841 | Train Acc: 0.7952
 Site-art_painting                  | Train Loss: 1.0484 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 1.0118 | Train Acc: 0.8201
 Site-art_painting                  | Train Loss: 1.0262 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.7387 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8215 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7815 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.8002 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.7476 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.5352 | Train Acc: 0.2857
 Site-sketch                        | Train Loss: 1.5106 | Train Acc: 0.5423
 Site-cartoon                       | Train Loss: 1.3966 | Train Acc: 0.6111
Average Train Accuracy: 0.8153
============ Train epoch 18 ============
 Site-art_painting                  | Train Loss: 1.0170 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.1150 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 1.0679 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9600 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.0948 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.9427 | Train Acc: 0.8594
 Site-art_painting                  | Train Loss: 1.0377 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 1.0369 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 1.0384 | Train Acc: 0.8201
 Site-art_painting                  | Train Loss: 0.9831 | Train Acc: 0.8500
 Site-photo                         | Train Loss: 0.6721 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7912 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7681 | Train Acc: 0.9592
 Site-photo                         | Train Loss: 0.7756 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.6959 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4383 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.4898 | Train Acc: 0.5986
 Site-cartoon                       | Train Loss: 1.4562 | Train Acc: 0.5833
Average Train Accuracy: 0.8315
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:18 | Val Acc: 0.6957
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:18 | Val Acc: 0.7600
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8594
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8692
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8201
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8500
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 0.9592
 Best site-photo                     | Epoch:18 | Val Acc: 0.9773
 Best site-photo                     | Epoch:18 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:18 | Val Acc: 0.5714
 Best site-sketch                    | Epoch:18 | Val Acc: 0.5986
 Best site-cartoon                   | Epoch:18 | Val Acc: 0.5833
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 19 ============
 Site-art_painting                  | Train Loss: 0.9839 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.0774 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.0466 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.9449 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.0613 | Train Acc: 0.7200
 Site-art_painting                  | Train Loss: 0.8778 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.9880 | Train Acc: 0.8193
 Site-art_painting                  | Train Loss: 1.0117 | Train Acc: 0.8598
 Site-art_painting                  | Train Loss: 1.0048 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.9371 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.6439 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7756 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7289 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.7541 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.6652 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.4071 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.4701 | Train Acc: 0.5704
 Site-cartoon                       | Train Loss: 1.4136 | Train Acc: 0.5556
Average Train Accuracy: 0.8250
============ Train epoch 20 ============
 Site-art_painting                  | Train Loss: 0.9764 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.1583 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.0098 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8180 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 1.0363 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8934 | Train Acc: 0.8438
 Site-art_painting                  | Train Loss: 0.9835 | Train Acc: 0.8554
 Site-art_painting                  | Train Loss: 1.0087 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.9481 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.9444 | Train Acc: 0.8278
 Site-photo                         | Train Loss: 0.6074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7217 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6764 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.7433 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.6250 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.4467 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.4300 | Train Acc: 0.6127
 Site-cartoon                       | Train Loss: 1.3018 | Train Acc: 0.5833
Average Train Accuracy: 0.8309
============ Train epoch 21 ============
 Site-art_painting                  | Train Loss: 0.9328 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.0512 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 1.0004 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8939 | Train Acc: 0.8684
 Site-art_painting                  | Train Loss: 1.0372 | Train Acc: 0.7200
 Site-art_painting                  | Train Loss: 0.8565 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.9595 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.9389 | Train Acc: 0.8598
 Site-art_painting                  | Train Loss: 0.8936 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 0.8715 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 0.5529 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6934 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.6864 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6814 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.6019 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4634 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.4512 | Train Acc: 0.5563
 Site-cartoon                       | Train Loss: 1.3718 | Train Acc: 0.5833
Average Train Accuracy: 0.8316
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:21 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8684
 Best site-art_painting              | Epoch:21 | Val Acc: 0.7200
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8906
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8434
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8598
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8345
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8889
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 0.9643
 Best site-photo                     | Epoch:21 | Val Acc: 0.9796
 Best site-photo                     | Epoch:21 | Val Acc: 0.9659
 Best site-photo                     | Epoch:21 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:21 | Val Acc: 0.5714
 Best site-sketch                    | Epoch:21 | Val Acc: 0.5563
 Best site-cartoon                   | Epoch:21 | Val Acc: 0.5833
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 22 ============
 Site-art_painting                  | Train Loss: 1.0048 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 1.0669 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 0.9971 | Train Acc: 0.7667
 Site-art_painting                  | Train Loss: 0.8490 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.0031 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.8356 | Train Acc: 0.8438
 Site-art_painting                  | Train Loss: 0.9537 | Train Acc: 0.8313
 Site-art_painting                  | Train Loss: 0.9132 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.9088 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 0.8596 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.5306 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6758 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6160 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6556 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5818 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3674 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.3991 | Train Acc: 0.6197
 Site-cartoon                       | Train Loss: 1.3347 | Train Acc: 0.5972
Average Train Accuracy: 0.8271
============ Train epoch 23 ============
 Site-art_painting                  | Train Loss: 0.9213 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.9651 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 0.9645 | Train Acc: 0.7333
 Site-art_painting                  | Train Loss: 0.6356 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.9490 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.7570 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.8895 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.8421 | Train Acc: 0.8598
 Site-art_painting                  | Train Loss: 0.8643 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.8501 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.4864 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5881 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6054 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6295 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.5439 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2288 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.3958 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.2223 | Train Acc: 0.6111
Average Train Accuracy: 0.8414
 Best site-art_painting              | Epoch:23 | Val Acc: 0.7778
 Best site-art_painting              | Epoch:23 | Val Acc: 0.6522
 Best site-art_painting              | Epoch:23 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:23 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:23 | Val Acc: 0.7600
 Best site-art_painting              | Epoch:23 | Val Acc: 0.9531
 Best site-art_painting              | Epoch:23 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:23 | Val Acc: 0.8598
 Best site-art_painting              | Epoch:23 | Val Acc: 0.8489
 Best site-art_painting              | Epoch:23 | Val Acc: 0.8778
 Best site-photo                     | Epoch:23 | Val Acc: 1.0000
 Best site-photo                     | Epoch:23 | Val Acc: 1.0000
 Best site-photo                     | Epoch:23 | Val Acc: 0.9796
 Best site-photo                     | Epoch:23 | Val Acc: 0.9545
 Best site-photo                     | Epoch:23 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:23 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:23 | Val Acc: 0.6408
 Best site-cartoon                   | Epoch:23 | Val Acc: 0.6111
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 24 ============
 Site-art_painting                  | Train Loss: 0.8913 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9911 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.9832 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8509 | Train Acc: 0.8684
 Site-art_painting                  | Train Loss: 1.0086 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.7727 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.8964 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.8577 | Train Acc: 0.8505
 Site-art_painting                  | Train Loss: 0.8143 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.7964 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 0.4794 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5763 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.5408 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6178 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5186 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.2846 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.4097 | Train Acc: 0.6056
 Site-cartoon                       | Train Loss: 1.2865 | Train Acc: 0.6806
Average Train Accuracy: 0.8381
============ Train epoch 25 ============
 Site-art_painting                  | Train Loss: 0.9283 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9873 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.8689 | Train Acc: 0.8667
